"binomil","X","Y","scientificName"
"Chlosyne hippodrome",906447.818473753,-2687544.94051098,"Chlosyne hippodrome"
"Chlosyne theona",906447.818473753,-2687544.94051098,"Chlosyne theona"
"Cymaenes tripunctus",906447.818473753,-2687544.94051098,"Cymaenes tripunctus"
"Cissia pseudoconfusa",906447.818473753,-2687544.94051098,"Cissia pseudoconfusa"
"Cissia similis",906447.818473753,-2687544.94051098,"Cissia similis"
"Cissia terrestris",906447.818473753,-2687544.94051098,"Cissia terrestris"
"Cyanophrys miserabilis",906447.818473753,-2687544.94051098,"Cyanophrys miserabilis"
"Cycloglypha thrasibulus",906447.818473753,-2687544.94051098,"Cycloglypha thrasibulus"
"Panoquina hecebolus",906447.818473753,-2687544.94051098,"Panoquina hecebolus"
"Panoquina ocola",906447.818473753,-2687544.94051098,"Panoquina ocola"
"Dione juno",906447.818473753,-2687544.94051098,"Dione juno"
"Dircenna dero",906447.818473753,-2687544.94051098,"Dircenna dero"
"Eunica tatila",906447.818473753,-2687544.94051098,"Eunica tatila"
"Emesis emesia",906447.818473753,-2687544.94051098,"Emesis emesia"
"Electrostrymon hugon",906447.818473753,-2687544.94051098,"Electrostrymon hugon"
"Danaus eresimus",906447.818473753,-2687544.94051098,"Danaus eresimus"
"Danaus gilippus",906447.818473753,-2687544.94051098,"Danaus gilippus"
"Danaus plexippus",906447.818473753,-2687544.94051098,"Danaus plexippus"
"Dryadula phaetusa",906447.818473753,-2687544.94051098,"Dryadula phaetusa"
"Dryas iulia",906447.818473753,-2687544.94051098,"Dryas iulia"
"Emesis tegula",906447.818473753,-2687544.94051098,"Emesis tegula"
"Elbella patrobas",906447.818473753,-2687544.94051098,"Elbella patrobas"
"Elbella scylla",906447.818473753,-2687544.94051098,"Elbella scylla"
"Electrostrymon joya",906447.818473753,-2687544.94051098,"Electrostrymon joya"
"Aethilla echina",906447.818473753,-2687544.94051098,"Aethilla echina"
"Archaeoprepona demophoon",906447.818473753,-2687544.94051098,"Archaeoprepona demophoon"
"Panoquina panoquinoides",906447.818473753,-2687544.94051098,"Panoquina panoquinoides"
"Panoquina pauper",906447.818473753,-2687544.94051098,"Panoquina pauper"
"Panoquina lucas",906447.818473753,-2687544.94051098,"Panoquina lucas"
"Enos thara",906447.818473753,-2687544.94051098,"Enos thara"
"Grais stigmaticus",906447.818473753,-2687544.94051098,"Grais stigmaticus"
"Agraulis vanillae",906447.818473753,-2687544.94051098,"Agraulis vanillae"
"Eryphanis aesacus",906447.818473753,-2687544.94051098,"Eryphanis aesacus"
"Eurema albula",906447.818473753,-2687544.94051098,"Eurema albula"
"Eurema boisduvaliana",906447.818473753,-2687544.94051098,"Eurema boisduvaliana"
"Eurema daira",906447.818473753,-2687544.94051098,"Eurema daira"
"Pyrisitia dina",906447.818473753,-2687544.94051098,"Pyrisitia dina"
"Euptoieta hegesia",906447.818473753,-2687544.94051098,"Euptoieta hegesia"
"Panthiades bathildis",906447.818473753,-2687544.94051098,"Panthiades bathildis"
"Panthiades bitias",906447.818473753,-2687544.94051098,"Panthiades bitias"
"Aguna asander",906447.818473753,-2687544.94051098,"Aguna asander"
"Aguna claxon",906447.818473753,-2687544.94051098,"Aguna claxon"
"Aguna coeloides",906447.818473753,-2687544.94051098,"Aguna coeloides"
"Aguna metophis",906447.818473753,-2687544.94051098,"Aguna metophis"
"Godyris zavaleta",906447.818473753,-2687544.94051098,"Godyris zavaleta"
"Gorgythion begga",906447.818473753,-2687544.94051098,"Gorgythion begga"
"Hamadryas amphinome",906447.818473753,-2687544.94051098,"Hamadryas amphinome"
"Hamadryas februa",906447.818473753,-2687544.94051098,"Hamadryas februa"
"Hamadryas feronia",906447.818473753,-2687544.94051098,"Hamadryas feronia"
"Hamadryas guatemalena",906447.818473753,-2687544.94051098,"Hamadryas guatemalena"
"Heliconius charithonia",906447.818473753,-2687544.94051098,"Heliconius charithonia"
"Evenus regalis",906447.818473753,-2687544.94051098,"Evenus regalis"
"Heliopetes alana",906447.818473753,-2687544.94051098,"Heliopetes alana"
"Heliopetes arsalte",906447.818473753,-2687544.94051098,"Heliopetes arsalte"
"Heliopetes laviana",906447.818473753,-2687544.94051098,"Heliopetes laviana"
"Heliopetes macaira",906447.818473753,-2687544.94051098,"Heliopetes macaira"
"Hemiargus hanno",906447.818473753,-2687544.94051098,"Hemiargus hanno"
"Juditha caucana",906447.818473753,-2687544.94051098,"Juditha caucana"
"Lasaia agesilas",906447.818473753,-2687544.94051098,"Lasaia agesilas"
"Marpesia chiron",906447.818473753,-2687544.94051098,"Marpesia chiron"
"Marpesia petreus",906447.818473753,-2687544.94051098,"Marpesia petreus"
"Mechanitis lysimnia",906447.818473753,-2687544.94051098,"Mechanitis lysimnia"
"Mechanitis menapis",906447.818473753,-2687544.94051098,"Mechanitis menapis"
"Mechanitis polymnia",906447.818473753,-2687544.94051098,"Mechanitis polymnia"
"Nathalis iole",906447.818473753,-2687544.94051098,"Nathalis iole"
"Lasaia sula",906447.818473753,-2687544.94051098,"Lasaia sula"
"Leptotes cassius",906447.818473753,-2687544.94051098,"Leptotes cassius"
"Leptotes marina",906447.818473753,-2687544.94051098,"Leptotes marina"
"Lerema accius",906447.818473753,-2687544.94051098,"Lerema accius"
"Lerema liris",906447.818473753,-2687544.94051098,"Lerema liris"
"Lerodea eufala",906447.818473753,-2687544.94051098,"Lerodea eufala"
"Leucochimona lepida",906447.818473753,-2687544.94051098,"Leucochimona lepida"
"Rhinthon molion",906447.818473753,-2687544.94051098,"Rhinthon molion"
"Magneuptychia libye",906447.818473753,-2687544.94051098,"Magneuptychia libye"
"Heraclides anchisiades",906447.818473753,-2687544.94051098,"Heraclides anchisiades"
"Michaelus hecate",906447.818473753,-2687544.94051098,"Michaelus hecate"
"Michaelus ira",906447.818473753,-2687544.94051098,"Michaelus ira"
"Nica flavilla",906447.818473753,-2687544.94051098,"Nica flavilla"
"Papilio polyxenes",906447.818473753,-2687544.94051098,"Papilio polyxenes"
"Heraclides thoas",906447.818473753,-2687544.94051098,"Heraclides thoas"
"Phanes aletes",906447.818473753,-2687544.94051098,"Phanes aletes"
"Phanus marshalli",906447.818473753,-2687544.94051098,"Phanus marshalli"
"Phanus vitreus",906447.818473753,-2687544.94051098,"Phanus vitreus"
"Sostrata bifasciata",906447.818473753,-2687544.94051098,"Sostrata bifasciata"
"Spathilepia clonius",906447.818473753,-2687544.94051098,"Spathilepia clonius"
"Strymon bazochii",906447.818473753,-2687544.94051098,"Strymon bazochii"
"Siderone galanthis",906447.818473753,-2687544.94051098,"Siderone galanthis"
"Strymon bebrycia",906447.818473753,-2687544.94051098,"Strymon bebrycia"
"Pareuptychia metaleuca",906447.818473753,-2687544.94051098,"Pareuptychia metaleuca"
"Pareuptychia ocirrhoe",906447.818473753,-2687544.94051098,"Pareuptychia ocirrhoe"
"Parides erithalion",906447.818473753,-2687544.94051098,"Parides erithalion"
"Parides montezuma",906447.818473753,-2687544.94051098,"Parides montezuma"
"Parides sesostris",906447.818473753,-2687544.94051098,"Parides sesostris"
"Parrhasius orgia",906447.818473753,-2687544.94051098,"Parrhasius orgia"
"Pellicia arina",906447.818473753,-2687544.94051098,"Pellicia arina"
"Pellicia dimidiata",906447.818473753,-2687544.94051098,"Pellicia dimidiata"
"Perichares philetes",906447.818473753,-2687544.94051098,"Perichares philetes"
"Philaethria diatonica",906447.818473753,-2687544.94051098,"Philaethria diatonica"
"Phocides belus",906447.818473753,-2687544.94051098,"Phocides belus"
"Phocides pigmalion",906447.818473753,-2687544.94051098,"Phocides pigmalion"
"Phocides polybius",906447.818473753,-2687544.94051098,"Phocides polybius"
"Urbanus tanna",906447.818473753,-2687544.94051098,"Urbanus tanna"
"Urbanus teleus",906447.818473753,-2687544.94051098,"Urbanus teleus"
"Strymon megarus",906447.818473753,-2687544.94051098,"Strymon megarus"
"Strymon melinus",906447.818473753,-2687544.94051098,"Strymon melinus"
"Strymon serapio",906447.818473753,-2687544.94051098,"Strymon serapio"
"Strymon yojoa",906447.818473753,-2687544.94051098,"Strymon yojoa"
"Strymon ziba",906447.818473753,-2687544.94051098,"Strymon ziba"
"Strymon rufofusca",906447.818473753,-2687544.94051098,"Strymon rufofusca"
"Strymon albata",906447.818473753,-2687544.94051098,"Strymon albata"
"Polythrix octomaculata",906447.818473753,-2687544.94051098,"Polythrix octomaculata"
"Pompeius pompeius",906447.818473753,-2687544.94051098,"Pompeius pompeius"
"Pseudolycaena damo",906447.818473753,-2687544.94051098,"Pseudolycaena damo"
"Urbanus procne",906447.818473753,-2687544.94051098,"Urbanus procne"
"Polygonus savigny",906447.818473753,-2687544.94051098,"Polygonus savigny"
"Quasimellana eulogius",906447.818473753,-2687544.94051098,"Quasimellana eulogius"
"Pseudonymphidia agave",906447.818473753,-2687544.94051098,"Pseudonymphidia agave"
"Pseudonymphidia clearista",906447.818473753,-2687544.94051098,"Pseudonymphidia clearista"
"Taygetis thamyra",906447.818473753,-2687544.94051098,"Taygetis thamyra"
"Polites vibex",906447.818473753,-2687544.94051098,"Polites vibex"
"Polyctor cleta",906447.818473753,-2687544.94051098,"Polyctor cleta"
"Polyctor enops",906447.818473753,-2687544.94051098,"Polyctor enops"
"Rekoa zebina",906447.818473753,-2687544.94051098,"Rekoa zebina"
"Remella remus",906447.818473753,-2687544.94051098,"Remella remus"
"Memphis moruus",906447.818473753,-2687544.94051098,"Memphis moruus"
"Thoon modius",906447.818473753,-2687544.94051098,"Thoon modius"
"Pythonides grandis",906447.818473753,-2687544.94051098,"Pythonides grandis"
"Quadrus cerialis",906447.818473753,-2687544.94051098,"Quadrus cerialis"
"Saliana fusta",906447.818473753,-2687544.94051098,"Saliana fusta"
"Calliades zeutus",906447.818473753,-2687544.94051098,"Calliades zeutus"
"Memphis pithyusa",906447.818473753,-2687544.94051098,"Memphis pithyusa"
"Rhetus arcius",906447.818473753,-2687544.94051098,"Rhetus arcius"
"Rhinthon osca",906447.818473753,-2687544.94051098,"Rhinthon osca"
"Splendeuptychia kendalli",906447.818473753,-2687544.94051098,"Splendeuptychia kendalli"
"Anteos maerula",906447.818473753,-2687544.94051098,"Anteos maerula"
"Staphylus ascalaphus",906447.818473753,-2687544.94051098,"Staphylus ascalaphus"
"Staphylus azteca",906447.818473753,-2687544.94051098,"Staphylus azteca"
"Taygetis virgilia",906447.818473753,-2687544.94051098,"Taygetis virgilia"
"Tegosa anieta",906447.818473753,-2687544.94051098,"Tegosa anieta"
"Vettius onaca",906447.818473753,-2687544.94051098,"Vettius onaca"
"Vettius tertianus",906447.818473753,-2687544.94051098,"Vettius tertianus"
"Vidius perigenes",906447.818473753,-2687544.94051098,"Vidius perigenes"
"Thisbe lycorias",906447.818473753,-2687544.94051098,"Thisbe lycorias"
"Vettius fantasos",906447.818473753,-2687544.94051098,"Vettius fantasos"
"Vettius lafrenaye",906447.818473753,-2687544.94051098,"Vettius lafrenaye"
"Anteros chrysoprasta",906447.818473753,-2687544.94051098,"Anteros chrysoprasta"
"Anteros carausius",906447.818473753,-2687544.94051098,"Anteros carausius"
"Astraptes creteus",906447.818473753,-2687544.94051098,"Astraptes creteus"
"Astraptes egregius",906447.818473753,-2687544.94051098,"Astraptes egregius"
"Calpodes ethlius",906447.818473753,-2687544.94051098,"Calpodes ethlius"
"Autochton zarex",906447.818473753,-2687544.94051098,"Autochton zarex"
"Calephelis yucatana",906447.818473753,-2687544.94051098,"Calephelis yucatana"
"Brangas neora",906447.818473753,-2687544.94051098,"Brangas neora"
"Fountainea glycerium",906447.818473753,-2687544.94051098,"Fountainea glycerium"
"Fountainea halice",906447.818473753,-2687544.94051098,"Fountainea halice"
"Memphis herbacea",906447.818473753,-2687544.94051098,"Memphis herbacea"
"Memphis oenomais",906447.818473753,-2687544.94051098,"Memphis oenomais"
"Antigonus corrosus",906447.818473753,-2687544.94051098,"Antigonus corrosus"
"Antigonus erosus",906447.818473753,-2687544.94051098,"Antigonus erosus"
"Antigonus nearchus",906447.818473753,-2687544.94051098,"Antigonus nearchus"
"Calephelis fulmen",906447.818473753,-2687544.94051098,"Calephelis fulmen"
"Anteos clorinde",906447.818473753,-2687544.94051098,"Anteos clorinde"
"Amblyscirtes tolteca",906447.818473753,-2687544.94051098,"Amblyscirtes tolteca"
"Anaea aidea",906447.818473753,-2687544.94051098,"Anaea aidea"
"Fountainea eurypyle",906447.818473753,-2687544.94051098,"Fountainea eurypyle"
"Memphis forreri",906447.818473753,-2687544.94051098,"Memphis forreri"
"Cymaenes odilia",906447.818473753,-2687544.94051098,"Cymaenes odilia"
"Atalopedes campestris",906447.818473753,-2687544.94051098,"Atalopedes campestris"
"Atarnes sallei",906447.818473753,-2687544.94051098,"Atarnes sallei"
"Atlides carpasia",906447.818473753,-2687544.94051098,"Atlides carpasia"
"Emesis tenedia",906447.818473753,-2687544.94051098,"Emesis tenedia"
"Arcas cypria",906447.818473753,-2687544.94051098,"Arcas cypria"
"Arteurotia tractipennis",906447.818473753,-2687544.94051098,"Arteurotia tractipennis"
"Ascia monuste",906447.818473753,-2687544.94051098,"Ascia monuste"
"Asterocampa idyja",906447.818473753,-2687544.94051098,"Asterocampa idyja"
"Astraptes alardus",906447.818473753,-2687544.94051098,"Astraptes alardus"
"Astraptes anaphus",906447.818473753,-2687544.94051098,"Astraptes anaphus"
"Astraptes chiriquensis",906447.818473753,-2687544.94051098,"Astraptes chiriquensis"
"Atlides gaumeri",906447.818473753,-2687544.94051098,"Atlides gaumeri"
"Baeotis barce",906447.818473753,-2687544.94051098,"Baeotis barce"
"Cabares potrillo",906447.818473753,-2687544.94051098,"Cabares potrillo"
"Callimormus saturnus",906447.818473753,-2687544.94051098,"Callimormus saturnus"
"Calydna sturnula",906447.818473753,-2687544.94051098,"Calydna sturnula"
"Camissecla vespasianus",906447.818473753,-2687544.94051098,"Camissecla vespasianus"
"Cephise guatemalaensis",906447.818473753,-2687544.94051098,"Cephise guatemalaensis"
"Chioides catillus",906447.818473753,-2687544.94051098,"Chioides catillus"
"Chioides zilpa",906447.818473753,-2687544.94051098,"Chioides zilpa"
"Chiomara asychis",906447.818473753,-2687544.94051098,"Chiomara asychis"
"Chiomara mithrax",906447.818473753,-2687544.94051098,"Chiomara mithrax"
"Cynea irma",906447.818473753,-2687544.94051098,"Cynea irma"
"Conga chydaea",906447.818473753,-2687544.94051098,"Conga chydaea"
"Cissia confusa",906447.818473753,-2687544.94051098,"Cissia confusa"
"Cissia labe",906447.818473753,-2687544.94051098,"Cissia labe"
"Cissia pompilia",906447.818473753,-2687544.94051098,"Cissia pompilia"
"Codatractus alcaeus",906447.818473753,-2687544.94051098,"Codatractus alcaeus"
"Codatractus carlos",906447.818473753,-2687544.94051098,"Codatractus carlos"
"Cupido comyntas",906447.818473753,-2687544.94051098,"Cupido comyntas"
"Cogia cajeta",906447.818473753,-2687544.94051098,"Cogia cajeta"
"Cogia mala",906447.818473753,-2687544.94051098,"Cogia mala"
"Zerene cesonia",906447.818473753,-2687544.94051098,"Zerene cesonia"
"Colobura dirce",906447.818473753,-2687544.94051098,"Colobura dirce"
"Consul electra",906447.818473753,-2687544.94051098,"Consul electra"
"Copaeodes aurantiaca",906447.818473753,-2687544.94051098,"Copaeodes aurantiaca"
"Copaeodes minima",906447.818473753,-2687544.94051098,"Copaeodes minima"
"Corticea corticea",906447.818473753,-2687544.94051098,"Corticea corticea"
"Cyanophrys amyntor",906447.818473753,-2687544.94051098,"Cyanophrys amyntor"
"Eresia phillyra",906447.818473753,-2687544.94051098,"Eresia phillyra"
"Melete lycimnia",906447.818473753,-2687544.94051098,"Melete lycimnia"
"Emesis liodes",906447.818473753,-2687544.94051098,"Emesis liodes"
"Emesis lupina",906447.818473753,-2687544.94051098,"Emesis lupina"
"Emesis mandana",906447.818473753,-2687544.94051098,"Emesis mandana"
"Doxocopa laure",906447.818473753,-2687544.94051098,"Doxocopa laure"
"Doxocopa pavon",906447.818473753,-2687544.94051098,"Doxocopa pavon"
"Ganyra josephina",906447.818473753,-2687544.94051098,"Ganyra josephina"
"Gargina gnosia",906447.818473753,-2687544.94051098,"Gargina gnosia"
"Euptoieta claudia",906447.818473753,-2687544.94051098,"Euptoieta claudia"
"Melinaea lilis",906447.818473753,-2687544.94051098,"Melinaea lilis"
"Mesene leucopus",906447.818473753,-2687544.94051098,"Mesene leucopus"
"Epargyreus deleoni",906447.818473753,-2687544.94051098,"Epargyreus deleoni"
"Epargyreus exadeus",906447.818473753,-2687544.94051098,"Epargyreus exadeus"
"Epargyreus spina",906447.818473753,-2687544.94051098,"Epargyreus spina"
"Dynamine dyonis",906447.818473753,-2687544.94051098,"Dynamine dyonis"
"Dynamine postverta",906447.818473753,-2687544.94051098,"Dynamine postverta"
"Dyscophellus porcius",906447.818473753,-2687544.94051098,"Dyscophellus porcius"
"Ebrietas evanidus",906447.818473753,-2687544.94051098,"Ebrietas evanidus"
"Euselasia pusilla",906447.818473753,-2687544.94051098,"Euselasia pusilla"
"Gindanes brontinus",906447.818473753,-2687544.94051098,"Gindanes brontinus"
"Eueides aliphera",906447.818473753,-2687544.94051098,"Eueides aliphera"
"Eueides isabella",906447.818473753,-2687544.94051098,"Eueides isabella"
"Eumaeus toxea",906447.818473753,-2687544.94051098,"Eumaeus toxea"
"Eunica alcmena",906447.818473753,-2687544.94051098,"Eunica alcmena"
"Pyrisitia lisa",906447.818473753,-2687544.94051098,"Pyrisitia lisa"
"Eurema mexicana",906447.818473753,-2687544.94051098,"Eurema mexicana"
"Abaeis nicippe",906447.818473753,-2687544.94051098,"Abaeis nicippe"
"Pyrisitia nise",906447.818473753,-2687544.94051098,"Pyrisitia nise"
"Pyrisitia proterpia",906447.818473753,-2687544.94051098,"Pyrisitia proterpia"
"Eurytides agesilaus",906447.818473753,-2687544.94051098,"Eurytides agesilaus"
"Eurytides epidaus",906447.818473753,-2687544.94051098,"Eurytides epidaus"
"Protesilaus macrosilaus",906447.818473753,-2687544.94051098,"Protesilaus macrosilaus"
"Eurytides philolaus",906447.818473753,-2687544.94051098,"Eurytides philolaus"
"Euselasia procula",906447.818473753,-2687544.94051098,"Euselasia procula"
"Heliconius erato",906447.818473753,-2687544.94051098,"Heliconius erato"
"Hermeuptychia sosybius",906447.818473753,-2687544.94051098,"Hermeuptychia sosybius"
"Kricogonia lyside",906447.818473753,-2687544.94051098,"Kricogonia lyside"
"Historis acheronta",906447.818473753,-2687544.94051098,"Historis acheronta"
